../images/sunflower/sunflower_256.jpg,256,256,3000000,851969,8237515,7838417,15341964
../images/sunflower/sunflower_512.jpg,512,512,11750000,3407873,33320678,32898635,36700371
../images/sunflower/sunflower_1024.jpg,1024,1024,47250000,13631489,128658446,128233896,136517077
../images/sunflower/sunflower_2048.jpg,2048,2048,189000000,54525953,512891985,511033748,521818697
