../images/sunflower/sunflower_256.jpg,256,256,-1,130816,145293,144677,151245
../images/sunflower/sunflower_512.jpg,512,512,-1,523776,608298,600712,655920
../images/sunflower/sunflower_1024.jpg,1024,1024,-1,2096128,2700244,2656024,3177884
../images/sunflower/sunflower_2048.jpg,2048,2048,-1,8386560,11110629,10976503,11901338
