../images/sunflower/sunflower_32.jpg,32,32,0,-1,0,0,0,0.000000
../images/sunflower/sunflower_64.jpg,64,64,6,-1,16740,16711,16958,0.000000
../images/sunflower/sunflower_128.jpg,128,128,48,-1,16733,16712,16916,0.000000
../images/sunflower/sunflower_256.jpg,256,256,231,-1,16800,16771,17012,0.000000
../images/sunflower/sunflower_512.jpg,512,512,914,-1,16850,16766,17630,0.000000
../images/sunflower/sunflower_1024.jpg,1024,1024,2846,-1,17127,16943,17793,0.000000
../images/sunflower/sunflower_2048.jpg,2048,2048,8094,-1,20382,20046,21414,0.000000
