../images/sunflower/sunflower_32.jpg,32,32,-1,13313,128290,127722,131142,0.100000
../images/sunflower/sunflower_64.jpg,64,64,-1,53249,521549,519681,533254,0.100000
../images/sunflower/sunflower_128.jpg,128,128,-1,212993,2094820,2092143,2105006,0.100000
../images/sunflower/sunflower_256.jpg,256,256,-1,851969,8434139,8405846,8699794,0.100000
../images/sunflower/sunflower_512.jpg,512,512,-1,3407873,35622895,34423177,40888176,0.100000
../images/sunflower/sunflower_1024.jpg,1024,1024,-1,13631489,136617426,136246592,140449067,0.100000
../images/sunflower/sunflower_2048.jpg,2048,2048,-1,54525953,546692437,545233611,555149698,0.100000
