../images/sunflower/sunflower_32.jpg,32,32,-1,13313,129012,128127,139925,0.100000
../images/sunflower/sunflower_64.jpg,64,64,-1,53249,519428,518376,533533,0.100000
../images/sunflower/sunflower_128.jpg,128,128,-1,212993,2079519,2075927,2107960,0.100000
../images/sunflower/sunflower_256.jpg,256,256,-1,851969,8355502,8335476,8469947,0.100000
../images/sunflower/sunflower_512.jpg,512,512,-1,3407873,35180324,34748522,39737519,0.100000
../images/sunflower/sunflower_1024.jpg,1024,1024,-1,13631489,135342608,134916045,143392565,0.100000
../images/sunflower/sunflower_2048.jpg,2048,2048,-1,54525953,540874974,539474470,551444068,0.100000
