../images/sunflower/sunflower_32.jpg,32,32,-1,13313,57948,57179,73100,0.230000
../images/sunflower/sunflower_64.jpg,64,64,-1,53249,186472,186104,188061,0.290000
../images/sunflower/sunflower_128.jpg,128,128,-1,212993,690001,684946,723871,0.310000
../images/sunflower/sunflower_256.jpg,256,256,-1,851969,2746558,2738243,2810866,0.310000
../images/sunflower/sunflower_512.jpg,512,512,-1,3407873,11655568,11282669,11910176,0.290000
../images/sunflower/sunflower_1024.jpg,1024,1024,-1,13631489,45818320,45127746,48247198,0.300000
../images/sunflower/sunflower_2048.jpg,2048,2048,-1,54525953,179312573,178144577,188314424,0.300000
